track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
0sC5ub2JcnKmypbITsfsJa,Eisregen,Knochenkult,19 Nägel für Sophie,21,303680,False,0.557,0.813,8,-6.798,1,0.0372,0.0044,0.000421,0.102,0.427,125.047,4,black-metal
6TRgCcErnco2Wku1BqtWF9,Strapping Young Lad,The New Black,Antiproduct,23,236106,False,0.435,0.981,7,-4.118,0,0.0864,6.27e-05,0.354,0.196,0.305,97.401,4,death-metal
1955ZZJe1TzmSR0TomnNjI,Megadeth,Halloween Spooky Party 2022,Symphony Of Destruction,0,246733,False,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4,thrash-metal
70w09DCtrlBwveabyxe5R6,The Kovenant,Animatronik,Spaceman,20,322906,False,0.439,0.971,3,-4.157,1,0.105,6.89e-05,0.00442,0.208,0.35,74.906,4,black-metal
2GPLn5UUjEfD91aMLFQ3T4,Sepultura,Under a Pale Grey Sky (Live),Spit - Live,22,147066,False,0.356,0.984,6,-5.217,1,0.0984,0.00113,0.103,0.946,0.278,98.836,4,thrash-metal
580FUZNWX3xqmGVbJOsu15,Sepultura,Under a Pale Grey Sky (Live),Attitude - Live,22,354706,False,0.36,0.964,0,-6.629,1,0.17,0.0042,0.11,0.315,0.16,93.944,4,thrash-metal
39CWhngoWrX3oxZM8Y15H0,Hypocrisy,End of Disclosure,Tales of Thy Spineless,25,276324,False,0.169,0.958,10,-5.11,0,0.13,1.87e-06,0.703,0.171,0.139,110.0,3,black-metal
27uDL5cAoMijxbDLfaz9Xv,Slayer,God Hates Us All,Bloodline,55,216973,False,0.408,0.971,9,-3.876,1,0.125,5.7e-05,0.191,0.135,0.237,118.445,4,thrash-metal
17al11TqKQrLfpmC3dHh3Q,Deafheaven,10 Years Gone (Live),Language Games - Live,17,351719,False,0.197,0.957,5,-5.827,1,0.0969,1e-05,0.924,0.057,0.073,138.224,4,black-metal
4nOn70NoLWKOwqSaSwbjR4,Eluveitie,Everything Remains (As It Never Was),Isara,39,164413,False,0.392,0.772,4,-4.349,0,0.0301,0.0497,0.0301,0.921,0.102,160.043,4,death-metal
2918T2ucPJn7lIxP0IGZnW,Asking Alexandria,Like A House On Fire,The Violence,54,208395,False,0.646,0.851,8,-4.22,0,0.0662,0.00618,0.0,0.629,0.333,129.921,4,symphonic-metal
5xdYNr5NPkTo5xg0FK412N,Aversions Crown,Xenocide,Cynical Entity,22,285250,False,0.174,0.972,0,-4.435,0,0.124,2.61e-05,0.856,0.37,0.0381,145.111,4,death-metal
3jAqsT9Eg9mHimPDds8ONN,Bodysnatcher,Death of Me (Deluxe Version),Bone Casket,24,159033,True,0.519,0.911,1,-2.799,1,0.101,8.51e-05,0.236,0.176,0.401,119.974,4,death-metal
3Ks3K2RmCxSUcXS6cOvd43,Sodom,Agent Orange,Agent Orange,11,365320,False,0.271,0.988,4,-4.936,0,0.117,1.66e-05,0.735,0.21,0.253,114.027,4,thrash-metal
4potb0thacFGHRtt747ekE,Within Temptation;Tarja,Hydra,Paradise (What About Us?) (feat. Tarja),12,319688,False,0.461,0.928,4,-3.542,0,0.0699,0.00058,0.0011,0.615,0.433,135.031,4,symphonic-metal
0n3sHHfdOq6Awix3JPe3xl,Halestorm,ReAniMate: The CoVeRs eP,Bad Romance,65,248400,False,0.545,0.927,1,-4.736,1,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,4,symphonic-metal
1dnfJhycquK7AK5dRCsNIn,Epica,Live At Paradiso,Another Me (In Lack'ech) - Live At Paradiso,25,287312,False,0.592,0.777,4,-7.156,0,0.0374,0.0758,0.0,0.953,0.515,104.005,4,symphonic-metal
6R9j9XEisGCoIE8r8UtbiS,Nightwish,Imaginaerum,Last Ride of the Day,53,271120,False,0.448,0.951,2,-3.391,0,0.0522,0.00247,0.0,0.0862,0.581,161.974,3,symphonic-metal
4mPQiwpU2CXLuciRC026b3,Bodysnatcher;Jorge Sotomayer,This Heavy Void,Drowned,21,163920,True,0.348,0.924,10,-4.735,0,0.144,0.00055,0.000353,0.0684,0.214,75.011,5,death-metal
3HWQCyULin4sLlCvY9WaG8,Delain,Moonbathers,Pendulum,20,221697,False,0.461,0.875,1,-5.108,0,0.0372,4.62e-06,0.0718,0.147,0.423,102.997,4,symphonic-metal
6GYyGwbJeHyFj9po98ZGpS,Meshuggah,The Violent Sleep of Reason,Born in Dissonance,48,274586,False,0.264,0.986,11,-5.059,1,0.102,4.09e-06,0.00625,0.0535,0.227,106.161,4,death-metal
651aMl2jYthoJyI9WvNKo4,Frozen Soul,Crypt Of Ice,Gravedigger,22,229638,True,0.243,0.977,6,-7.248,1,0.209,3.52e-06,0.96,0.106,0.047,140.032,4,death-metal
7lU6oNl33lp9UGYal9qsVv,Samael,Ceremony of Opposites,Ceremony of Opposites,21,279626,False,0.484,0.846,9,-6.371,1,0.0464,0.000409,0.825,0.137,0.207,136.903,4,black-metal
3U9gogDStAfWxSm91PJuxb,Slayer,South Of Heaven,South Of Heaven,64,298533,True,0.31,0.991,5,-3.769,0,0.316,0.000132,0.085,0.0969,0.0395,140.071,4,thrash-metal
5l4DU5tgUtLqFSxir6y0dp,Asking Alexandria;Within Temptation,Faded Out (feat. Within Temptation),Faded Out (feat. Within Temptation),65,185542,False,0.478,0.937,8,-4.775,1,0.0938,0.000151,0.0,0.198,0.526,74.966,4,symphonic-metal
6FUwPb4mGlUDbx42uspXaZ,Metallica,Reload,Fuel,71,269800,True,0.49,0.951,1,-3.777,1,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,4,thrash-metal
5JpbpsjhJeNwixBzbobklV,Within Temptation,The Unforgiving,Shot in the Dark,54,302240,False,0.524,0.883,1,-4.148,1,0.0348,0.00413,0.000104,0.107,0.289,106.045,4,symphonic-metal
579dIsL1u8C60C4o1BD5Bp,Testament,Groove Metal Roots & Branches,Hail Mary,0,212733,False,0.38,0.935,1,-7.061,1,0.0595,6.45e-06,0.197,0.111,0.529,109.096,4,thrash-metal
5dB3ggBnFcCWzN1ASj5y5B,Gatecreeper,Deserted,Anxiety - Bonus Track,23,256813,False,0.171,0.98,7,-5.553,1,0.144,9.27e-06,0.336,0.364,0.182,158.076,4,death-metal
6bKp7enSiddwKgfJ49Zkq4,LIK,Carnage,Dr Duschanka,18,264499,False,0.147,0.992,11,-4.652,1,0.0941,3.62e-06,0.0111,0.548,0.123,157.405,4,black-metal
1eJWO5h4Prnu5aWZBhmawk,Darzamat,Solfernus' Path,Pain Collector,17,238386,False,0.513,0.968,4,-4.002,1,0.217,8.74e-06,0.25,0.37,0.166,115.014,4,black-metal
5IX4TbIR5mMHGE4wiWwKW0,Metallica,...And Justice For All,One,73,447440,False,0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,3,thrash-metal
6ckozbGmOusAnLT2LEbERy,Metallica,Ride The Lightning (Remastered),Fight Fire With Fire - Remastered,61,284506,False,0.283,0.988,0,-7.017,1,0.111,3.75e-05,0.728,0.0712,0.133,90.791,4,thrash-metal
0VEyOWSkQ0yiYJiMxzAkS8,Therion,Les Fleurs du mal,Dis moi poupée,22,202186,False,0.513,0.935,11,-2.608,0,0.0425,0.0021,0.0765,0.162,0.606,115.047,4,symphonic-metal
2WmbbiWfFEKsSZe6E5GeVe,Nightwish,Century Child,The Phantom Of The Opera,60,248706,False,0.431,0.829,5,-7.713,0,0.0491,7.33e-06,0.03,0.086,0.356,131.891,4,symphonic-metal
0TuQ4wmBzjFFewYkYv3Cdx,Children Of Bodom,Hatebreeder,Bed Of Razors,43,235866,False,0.394,0.971,2,-3.104,0,0.0588,0.00115,0.54,0.165,0.335,138.702,4,death-metal
5tM6eTpydHiDAeyUOcDNHm,Meshuggah,Immutable,Ligature Marks,48,313017,False,0.53,0.892,6,-5.987,1,0.0451,5.9e-05,0.368,0.0984,0.709,149.995,4,death-metal
2Ktelx9o1yDeBGBW4CaVGL,In Element,Shapes of Eternity (Rarities and Aimless Sounds),Crystallize (Remix),36,314000,False,0.406,0.94,5,-6.208,0,0.295,0.157,0.0118,0.12,0.17,180.033,4,death-metal
6gCCanQYC6OTcW2OGRnoeP,Psychonaut 4,Beautyfall,"Sana Sana Sana, Cura Cura Cura",37,504484,False,0.226,0.683,2,-7.47,0,0.0419,0.000125,0.00143,0.0863,0.0421,139.989,4,black-metal
66ul4n9S4ZNukykUKJhYoV,Hypocrisy,The Final Chapter,Dominion,19,213866,False,0.367,0.962,7,-6.568,1,0.0842,1.11e-06,0.898,0.199,0.294,97.105,4,black-metal
4WJTKbNJQ41zXnb84jSWaj,Sepultura,Groove Metal Roots & Branches,Roots Bloody Roots,0,212253,False,0.435,0.874,0,-6.664,1,0.123,0.000337,0.0419,0.311,0.265,120.167,4,thrash-metal
6SO03S6E3WsdfUsrdz447z,Epica,Omega,Rivers,48,288016,False,0.468,0.301,0,-10.897,0,0.0283,0.594,0.00101,0.163,0.0979,83.894,4,symphonic-metal
2d5A0pXGLvKHoQtidmezwM,Dawn Of Ashes,Theophany,Tribe of Chemosh,20,306000,False,0.348,0.95,11,-3.361,0,0.169,4.52e-05,9.24e-05,0.147,0.229,180.004,4,black-metal
06WUUNf7q18NZfjIsQFsfa,Slayer,Repentless,Delusions of Saviour,73,115413,False,0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,4,thrash-metal
1crtYCEopK0zrxSFj0XJGK,Truchło Strzygi,Pora Umierać,Apokaliptyczny Młot (Obliteracja Poprzez Życie),19,306370,True,0.263,0.715,8,-9.528,1,0.0902,0.000425,3.78e-05,0.413,0.241,151.917,4,black-metal
5fpPd6Di3TCFDBF4Z2QxBW,Nightwish,Imaginaerum (The Score),Undertow,20,317920,False,0.364,0.225,5,-12.155,1,0.0326,0.663,0.947,0.127,0.105,143.914,4,symphonic-metal
0aczJXo71p9tVHXALQKIE9,Brujeria,Raza Odiada,Ritmons Satanicos,20,413306,False,0.248,0.696,2,-7.028,0,0.0491,0.017,0.000365,0.0893,0.202,134.722,4,death-metal
2bnsTOWLjWLNnWoDyT4S9E,Miss May I,Shadows Inside,Lost in the Grey,52,210889,False,0.437,0.941,10,-5.18,1,0.0933,3.22e-06,0.000721,0.259,0.265,165.053,4,death-metal
788uJvGtd7xPaFhVHeN0bb,Cavalera Conspiracy,Groove Metal Roots & Branches,Ultra-Violent,0,226533,False,0.336,0.976,10,-4.086,0,0.216,8.9e-05,0.00218,0.122,0.222,110.682,4,death-metal
5AxTA7EKcIiqc51nfBoKl2,Kvelertak,Meir,Snilepisk,20,172906,False,0.133,0.944,0,-4.561,1,0.129,4.09e-06,0.919,0.32,0.306,86.603,1,black-metal
0SMek8tzVJRYzQkloRhiEk,Regarde Les Hommes Tomber,Ascension,Au Bord Du Gouffre,20,532971,False,0.163,0.983,5,-4.327,0,0.0881,1.66e-06,0.419,0.25,0.0463,130.704,4,black-metal
0wYg0PneIcCF1vp1s69DfM,Eisregen,Marschmusik,Gott der Panzer,20,326826,False,0.375,0.939,7,-5.123,1,0.0904,0.000363,0.000302,0.1,0.163,120.195,4,black-metal
1NPrCrNOTBUnv5YyexpzCa,Frozen Soul,Crypt Of Ice,Encased in Ice,25,293642,False,0.203,0.977,5,-8.196,1,0.128,5.85e-06,0.937,0.149,0.0378,138.398,4,death-metal
4Iiylqe2XjsQQqGSJ90QhB,Cradle Of Filth,Existence Is Futile,Necromantic Fantasies,41,340769,False,0.493,0.969,10,-6.061,0,0.0689,2.28e-05,0.385,0.15,0.224,110.071,4,black-metal
5vqIuqCVw18SSLrkSR57tc,D.F.C.,Igreja Quadrangular Do Triângulo Redondo,Censura,28,86622,True,0.403,0.924,2,-5.014,1,0.079,0.00147,0.165,0.479,0.365,102.805,4,death-metal
4E5xVW505akJX0wcKj8Mpd,Megadeth,Rust In Peace (Expanded Edition),Tornado Of Souls - Remastered 2004,68,319266,False,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,4,thrash-metal
67BMusU7lw2tEwR9mPiE5m,Anthrax;Public Enemy,Release Your ANGER,Bring The Noise,0,210493,False,0.599,0.831,2,-7.86,1,0.159,0.000155,2.13e-06,0.117,0.281,121.05,4,thrash-metal
6nswV1Lz3OZkaiCJfmVUOa,Metallica,Reload,The Unforgiven II,66,396440,False,0.497,0.89,8,-4.559,0,0.0445,0.00055,0.00129,0.255,0.249,133.047,4,thrash-metal
7ALT7GdBvEkUHQ75rdDxGX,Marduk,Those of the Unlight,A Sculpture of the Night,18,209320,True,0.164,0.985,3,-13.524,1,0.0769,0.000356,0.0139,0.345,0.0312,156.844,4,black-metal
0n3sHHfdOq6Awix3JPe3xl,Halestorm,ReAniMate: The CoVeRs eP,Bad Romance,65,248400,False,0.545,0.927,1,-4.736,1,0.0706,0.0128,2.33e-06,0.367,0.682,124.061,4,symphonic-metal
1NGTfArxVfDc8u1P4kG9KX,Hypocrisy,The Arrival,War Within,22,292506,False,0.53,0.959,7,-5.257,1,0.0502,1.23e-05,0.851,0.359,0.358,124.967,4,death-metal
4WJTKbNJQ41zXnb84jSWaj,Sepultura,Groove Metal Roots & Branches,Roots Bloody Roots,0,212253,False,0.435,0.874,0,-6.664,1,0.123,0.000337,0.0419,0.311,0.265,120.167,4,thrash-metal
2LTazmGAG6srTflsDKMPsk,Slayer,Seasons In The Abyss,Skeletons Of Society,49,280346,False,0.498,0.98,8,-4.083,0,0.129,0.000459,0.00142,0.111,0.302,106.859,4,thrash-metal
6UB9mShVLbMm0W4e6vud4C,Metallica,Master Of Puppets (Remastered),Battery,65,312360,False,0.481,0.928,11,-8.799,0,0.0672,0.00022,0.558,0.106,0.427,96.699,4,thrash-metal
5nYxvboEEXpXPxyrUTrtya,Darkthrone,Hate Them,Det Svartner Nå,17,338173,False,0.288,0.992,1,-4.202,1,0.0808,1.7e-05,0.279,0.12,0.0599,126.17,4,black-metal
7IiqF2tYiixnpBcFjkocjA,Asking Alexandria,From Death To Destiny,Moving On,58,242593,False,0.446,0.761,3,-4.141,0,0.032,0.000569,0.0,0.182,0.336,134.971,4,symphonic-metal
4OMgqSsMbVhPCFnivcNAqh,Black Sabbath,The Dio Years (Bonus Track Version),Heaven and Hell - 2007 Remaster,32,418973,False,0.311,0.694,3,-8.203,0,0.0308,0.0115,0.0379,0.15,0.321,87.807,4,thrash-metal
17C4oPQ3sTpF11pi9yvGcs,Asking Alexandria,Stand Up And Scream,Not The American Average,63,279226,True,0.236,0.892,2,-4.106,0,0.188,0.0305,0.0,0.278,0.0685,184.981,4,symphonic-metal
1SEZDfakTMMmUcHildSzsx,Overkill,From the Underground and Below,It Lives,23,271933,False,0.277,0.886,7,-7.724,1,0.0648,5.36e-05,0.874,0.181,0.434,81.707,4,thrash-metal
0ElAcOj8tudMA6X6KZ7SMO,Black Sabbath,Master of Reality,Children of the Grave (2009 - Remaster),29,315893,False,0.337,0.722,6,-11.384,1,0.0478,0.0352,0.052,0.101,0.28,149.103,4,thrash-metal
6ubqrTIJwspBSqx8XQHN2K,Halestorm,Into the Wild Life (Deluxe),Mayhem,55,216760,False,0.398,0.982,2,-3.979,1,0.178,0.00306,0.0243,0.44,0.401,172.822,4,symphonic-metal
2k96T62rRwtvgFk7Uatx2G,Sodom,Code Red,Addicted to Abstinence,22,126573,False,0.365,0.973,10,-6.117,1,0.242,3.23e-05,1.73e-06,0.0969,0.301,165.225,4,thrash-metal
1M8LMTTEajUuw7AN0g4f4i,Megadeth,Halloween Metal Nights,Holy Wars...The Punishment Due - Remastered,2,392600,False,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218,125.232,4,thrash-metal
4P8vhDPA6EGRfCP8AdwQnF,The Last Ten Seconds of Life,Machina Non Grata,Axe to Grind,21,190120,True,0.446,0.92,1,-3.41,1,0.112,0.000102,0.293,0.0755,0.372,180.067,4,death-metal
5op4dOCfAiYDMgmOATf2Lo,Testament,Metal,Electric Crown,0,330226,False,0.357,0.905,1,-7.787,1,0.0523,0.00395,0.000417,0.375,0.546,81.294,4,thrash-metal
6bcIyAwnUIF34YelBWqMrS,Therion,Les Épaves,L'amour est bleu - Mellow Version,22,207306,False,0.556,0.675,7,-5.169,1,0.0238,0.0248,0.0016,0.144,0.357,105.024,4,symphonic-metal
3aUH59ZFXGe7RltVQELk4k,Evil Darkness,Dark Blasting Tongue,We Burn with Hate,21,152466,True,0.368,0.88,5,-9.702,0,0.102,0.0079,0.623,0.112,0.372,144.803,4,death-metal
2aaClnypAakdAmLw74JXxB,Sepultura,Metal,Arise,0,198226,False,0.371,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,4,thrash-metal
57tCkY0YC8dGKOddSmbap0,The Acacia Strain,The Dead Walk,Burnface,23,153653,False,0.439,0.989,1,-4.51,0,0.182,0.000335,0.006,0.347,0.0899,133.971,4,death-metal
2WlNK8mfRvMT3m1ZOli1er,Born Of Osiris,Angel or Alien,Poster Child,45,276003,False,0.353,0.958,1,-4.997,1,0.0724,1.84e-05,0.0521,0.0823,0.264,199.984,4,death-metal
6m8tf7OpS9BCRxQLWNeSn5,Manes,Slow Motion Death Sequence,Therapism,20,230562,False,0.63,0.732,0,-8.612,1,0.0478,0.0701,0.0074,0.0973,0.16,130.081,4,black-metal
7j6b1wVBo73RNkNHFtERPb,Nightwish,Over The Hills And Far Away,Walking In The Air - Live,23,310773,False,0.253,0.695,2,-6.866,0,0.0371,0.0265,0.00142,0.945,0.312,119.181,4,symphonic-metal
6DKP7aKpbczyNTZ3TQgl0q,Old Man's Child,Revelation 666 - The Curse of Damnation,Phantoms of Mortem Tales,16,335293,False,0.128,0.954,5,-4.753,1,0.0567,3.53e-06,0.128,0.167,0.183,147.166,4,black-metal
0nLiqZ6A27jJri2VCalIUs,Metallica,Metallica,Nothing Else Matters,80,388266,False,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3,thrash-metal
4xXkmpsOPJtR7z7dy0tiNn,Epica;Fleshgod Apocalypse,The Great Tribulation (feat. Fleshgod Apocalypse),The Great Tribulation (feat. Fleshgod Apocalypse),50,303588,False,0.203,0.954,2,-6.158,1,0.115,0.00147,0.00266,0.058,0.114,95.008,4,symphonic-metal
6tUzFC7gqFurOE3DY3vaO6,Epica,Live At Paradiso,The Phantom Agony - Live At Paradiso,25,653187,False,0.177,0.772,4,-8.065,0,0.159,0.0219,0.0151,0.688,0.0961,169.494,3,symphonic-metal
3CYa33hVJKEwHC0HmgMQA8,The Acacia Strain,Wormwood,Nightman,28,171800,False,0.513,0.988,8,-3.453,1,0.0784,5.42e-05,0.00133,0.244,0.375,144.965,4,death-metal
0qbV4e18lWrTTxlswVoLbI,Metallica,Death Magnetic,The Unforgiven III,60,466586,False,0.297,0.692,4,-5.625,0,0.0344,0.00196,3.75e-06,0.115,0.103,121.52,4,thrash-metal
2nrfRdpLLrlfqkHzqgkfEu,Sepultura,Under a Pale Grey Sky (Live),Troops of Doom - Live at Brixton,22,166293,False,0.174,0.996,2,-5.256,1,0.13,0.000175,0.398,0.341,0.136,143.41,4,thrash-metal
1pxWVfrLRtj1ecdsHjwew3,Samael,Aeonics - An Anthology,Supra Karma,17,269626,False,0.444,0.984,1,-3.418,1,0.0485,0.000188,0.947,0.552,0.21,100.01,4,black-metal
4E5xVW505akJX0wcKj8Mpd,Megadeth,Rust In Peace (Expanded Edition),Tornado Of Souls - Remastered 2004,68,319266,False,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,4,thrash-metal
4004xnMLj5QGxWvu6JPcJ7,Nightwish,Over The Hills And Far Away,Over The Hills And Far Away,56,302266,False,0.224,0.915,4,-3.299,0,0.0696,0.000313,0.000285,0.0916,0.381,101.766,3,symphonic-metal
2zjkKyEsdA0L7MP0D5BaoE,King Diamond,Conspiracy,Amon Belongs to Them,26,231506,False,0.383,0.836,7,-13.16,1,0.0341,0.00744,0.699,0.422,0.494,100.14,4,death-metal
4ORXSxr4tV5H6gH5KHAiAh,Asking Alexandria,The Black,The Black,57,281332,True,0.417,0.954,11,-4.152,0,0.0627,0.00151,0.0,0.407,0.146,96.993,4,symphonic-metal
3BS64PH8btQGrEGOqMP8FG,The Agony Scene,The Darkest Red,Screams Turn to Silence,22,175853,False,0.473,0.997,7,-1.885,1,0.0938,1.43e-05,0.257,0.105,0.0846,105.57,4,death-metal
5DLN0LQbIAD28k53GJfRPq,Anthrax,Halloween Metal Nights,Indians,1,341066,False,0.349,0.983,4,-5.969,0,0.0564,0.00065,0.000892,0.0365,0.422,105.571,4,thrash-metal
0hAIs32U2SmJcXymlcyF8h,Asking Alexandria,Asking Alexandria,Alone In A Room,64,245861,True,0.482,0.946,4,-3.23,0,0.0852,0.00251,0.0,0.0466,0.284,135.071,4,symphonic-metal
6sm4qIkuAMAq3rKcRCzLw6,Slaughter to Prevail,Kostolom,Demolisher,52,216000,True,0.209,0.991,1,-1.876,1,0.356,0.000407,0.000501,0.307,0.0659,199.865,4,death-metal
6SOW1rdiCnxY64Fp89DluQ,Meshuggah,Immutable,The Abysmal Eye,50,295786,False,0.317,0.938,1,-6.973,0,0.078,2.62e-06,0.0016,0.293,0.132,175.018,4,death-metal
5MapUlM1un2Kh4aZ3IyWcL,Halestorm,Into the Wild Life (Deluxe),I Am the Fire,55,217173,False,0.384,0.955,9,-2.884,0,0.266,0.0535,0.000997,0.0958,0.199,171.888,4,symphonic-metal
5F2b8ExevODMQehJcEVjz9,Halestorm,Rock Brandneu,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,symphonic-metal
1PRlCWtYZPiYim0PKo1txN,Signs of the Swarm,Vital Deprivation,Vital Deprivation,22,46534,False,0.584,0.933,7,-3.924,1,0.118,0.000586,0.746,0.26,0.174,106.228,4,death-metal
2Opl36RP0zmaF74JF6jnN4,In Element,Lyra,Melancholia,36,314645,False,0.541,0.98,8,-7.105,1,0.188,8.65e-06,0.00144,0.334,0.151,127.002,4,death-metal
4mQZp6NPkTwwMxlnDsRUBF,Nailbomb,Point Blank,Exploitation,25,148026,False,0.22,0.956,10,-10.154,0,0.17,0.000149,0.503,0.366,0.21,105.293,4,death-metal
0UkDQLM5G6PshSlRUWyiu0,Hypocrisy,End of Disclosure,Living Dead,20,231450,False,0.293,0.955,10,-5.383,0,0.0594,7.41e-06,0.829,0.289,0.327,170.004,4,black-metal
5nekfiTN45vlxG0eNJQQye,Metallica,Ride The Lightning (Deluxe / Remastered),Fade To Black - Remastered,69,417226,False,0.256,0.924,7,-6.685,1,0.113,0.00369,0.234,0.114,0.28,113.574,4,thrash-metal
14M68PdZSSMRzTBuJNuxO6,Kreator,Gods of Violence,Satan Is Real,52,278199,False,0.43,0.96,7,-4.32,1,0.0778,5.64e-05,0.0909,0.126,0.252,101.608,4,thrash-metal
7LG0FEpKoKvHCv1S6FUrBY,Slaughter to Prevail,1984,1984,60,215000,True,0.465,0.993,0,-1.734,1,0.0903,0.000354,0.0335,0.464,0.204,92.472,4,death-metal
21NhKlkXOJz3n8dSVL3ej5,Behemoth,Opvs Contra Natvram,Versvs Christvs,49,389927,False,0.207,0.883,1,-4.929,1,0.0722,0.000148,0.0124,0.071,0.142,181.908,4,death-metal
7MvuFyAPlXazo6NUuei5Di,Therion,Les Fleurs du mal,Lilith,26,148626,False,0.328,0.8,7,-4.682,1,0.0374,0.00193,0.00171,0.265,0.428,81.455,4,symphonic-metal
0hAIs32U2SmJcXymlcyF8h,Asking Alexandria,Asking Alexandria,Alone In A Room,64,245861,True,0.482,0.946,4,-3.23,0,0.0852,0.00251,0.0,0.0466,0.284,135.071,4,symphonic-metal
0QV3swr7L8MZr72lL2izV1,Metallica,Hardwired…To Self-Destruct (Deluxe),Hardwired,63,189347,True,0.128,0.991,11,-3.289,1,0.0582,1.11e-05,0.00362,0.219,0.53,186.124,4,thrash-metal
0vJYFKg9z1IvZiQUyX19cD,Black Sabbath,Paranoid,Iron Man (2012 - Remaster),23,353613,False,0.336,0.796,6,-10.845,0,0.0896,0.00361,0.00143,0.0621,0.417,155.28,4,thrash-metal
6olS0TmHmsGr0hXtcBsiVM,Megadeth,Youthanasia (Expanded Edition),A Tout Le Monde - Remastered 2004,66,262133,False,0.272,0.747,5,-4.86,0,0.0401,0.000393,4.03e-05,0.16,0.255,202.777,4,thrash-metal
4yUk1knKtOuUEPT2iy85Xp,Halestorm,Metal,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,symphonic-metal
2iA4neLS2rg1dlciGgmt4X,Megadeth,Release Your ANGER,Symphony Of Destruction,0,246733,False,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4,thrash-metal
17C4oPQ3sTpF11pi9yvGcs,Asking Alexandria,Stand Up And Scream,Not The American Average,63,279226,True,0.236,0.892,2,-4.106,0,0.188,0.0305,0.0,0.278,0.0685,184.981,4,symphonic-metal
6Tjr3224DVeSWdq6dXgD6A,Slayer,Show No Mercy,The Antichrist,53,169533,False,0.342,0.937,0,-6.756,1,0.0726,6.09e-06,0.582,0.221,0.368,119.48,4,thrash-metal
5IhtaTempjlVlPmSgI0FQS,Nightwish,Imaginaerum,Storytime,58,322280,False,0.465,0.971,5,-3.466,0,0.0749,0.00366,0.00375,0.326,0.483,156.171,4,symphonic-metal
4WJTKbNJQ41zXnb84jSWaj,Sepultura,Groove Metal Roots & Branches,Roots Bloody Roots,0,212253,False,0.435,0.874,0,-6.664,1,0.123,0.000337,0.0419,0.311,0.265,120.167,4,thrash-metal
0J3Byk1w48wfuYOExLfdEl,Within Temptation;Chris Jones,An Acoustic Night At The Theatre,Utopia (feat. Chris Jones),39,230306,False,0.288,0.561,6,-6.461,1,0.0296,0.0264,0.0,0.119,0.183,113.599,4,symphonic-metal
5FAx0Ro2QOrzA83AFQVHT3,Avhath,Frightened Teeth,Frightened Teeth,21,130771,False,0.175,0.983,0,-4.698,1,0.121,8.78e-06,0.877,0.362,0.107,170.244,4,black-metal
5cKTyp5RFPALN8SbmYDGEk,Avhath,Lethargy / March to the Crater,March to the Crater,17,167963,False,0.137,0.258,8,-6.12,1,0.0724,0.0024,0.744,0.106,0.349,139.75,4,black-metal
7GuZED83VYeWCoXJPysg7e,Avantasia;Ralf Scheepers,The Wicked Rule The Night,The Wicked Rule The Night,51,264946,False,0.29,0.909,10,-4.449,0,0.0511,2.17e-05,0.0024,0.114,0.28,170.011,4,symphonic-metal
4izC2yID6txfr8xXN6xbZQ,Entombed,"To Ride, Shoot Straight and Speak the Truth",They,20,245720,False,0.179,0.994,8,-5.352,1,0.191,0.000316,0.916,0.0885,0.0398,138.382,4,black-metal
18fzEuKBgJaElXWDmp6nxB,Therion,Sitra Ahra,Din,18,157853,False,0.282,0.969,8,-4.347,1,0.0709,0.00011,0.678,0.087,0.155,184.998,4,symphonic-metal
0HF844CZVnlnsHOKmiPORg,Enslaved,Utgard,Flight of Thought and Memory,18,382040,False,0.367,0.896,1,-9.217,1,0.0969,0.00219,0.0937,0.364,0.102,159.935,1,black-metal
2VPK0BMgwyRtx9QlyBpdb0,Nightwish,Oceanborn,Sleeping Sun,51,245000,False,0.333,0.572,2,-6.455,0,0.0302,0.00885,0.0,0.102,0.0707,110.402,4,symphonic-metal
0SoSGyMnR4NJL6aK2IA0ea,Gruzja,Vulgator (Priest Simulator Ost),Happy End,24,228491,True,0.575,0.863,2,-4.917,1,0.05,0.000795,0.0226,0.154,0.637,120.033,4,black-metal
